"start","end","downloads","package"
2017-01-01,2017-01-31,4293,"gdalUtils"
2017-02-01,2017-02-28,4261,"gdalUtils"
2017-03-01,2017-03-31,4731,"gdalUtils"
2017-04-01,2017-04-30,4758,"gdalUtils"
2017-05-01,2017-05-31,4757,"gdalUtils"
2017-06-01,2017-06-30,4478,"gdalUtils"
2017-07-01,2017-07-31,4152,"gdalUtils"
2017-08-01,2017-08-31,4344,"gdalUtils"
2017-09-01,2017-09-30,4663,"gdalUtils"
2017-10-01,2017-10-31,5827,"gdalUtils"
2017-11-01,2017-11-30,8507,"gdalUtils"
2017-12-01,2017-12-31,4729,"gdalUtils"
2018-01-01,2018-01-31,6042,"gdalUtils"
2018-02-01,2018-02-28,6327,"gdalUtils"
2018-03-01,2018-03-31,8229,"gdalUtils"
2018-04-01,2018-04-30,11306,"gdalUtils"
2018-05-01,2018-05-31,10086,"gdalUtils"
2018-06-01,2018-06-30,9497,"gdalUtils"
2018-07-01,2018-07-31,9173,"gdalUtils"
2018-08-01,2018-08-31,5621,"gdalUtils"
2018-09-01,2018-09-30,4626,"gdalUtils"
2018-10-01,2018-10-31,5424,"gdalUtils"
2018-11-01,2018-11-30,5102,"gdalUtils"
2018-12-01,2018-12-31,4428,"gdalUtils"
2019-01-01,2019-01-31,5315,"gdalUtils"
2019-02-01,2019-02-28,3959,"gdalUtils"
2019-03-01,2019-03-31,4757,"gdalUtils"
2019-04-01,2019-04-30,4505,"gdalUtils"
2019-05-01,2019-05-31,15884,"gdalUtils"
2019-06-01,2019-06-30,18103,"gdalUtils"
2019-07-01,2019-07-31,15250,"gdalUtils"
2019-08-01,2019-08-31,11553,"gdalUtils"
2019-09-01,2019-09-30,14915,"gdalUtils"
2019-10-01,2019-10-31,23730,"gdalUtils"
2019-11-01,2019-11-30,21925,"gdalUtils"
2019-12-01,2019-12-31,10263,"gdalUtils"
2020-01-01,2020-01-31,8178,"gdalUtils"
2020-02-01,2020-02-29,9057,"gdalUtils"
2020-03-01,2020-03-31,8270,"gdalUtils"
2020-04-01,2020-04-30,7276,"gdalUtils"
2020-05-01,2020-05-07,1260,"gdalUtils"
2015-01-01,2015-01-31,1161,"gdistance"
2015-02-01,2015-02-28,906,"gdistance"
2015-03-01,2015-03-31,1402,"gdistance"
2015-04-01,2015-04-30,1272,"gdistance"
2015-05-01,2015-05-31,1014,"gdistance"
2015-06-01,2015-06-30,1169,"gdistance"
2015-07-01,2015-07-31,969,"gdistance"
2015-08-01,2015-08-31,1068,"gdistance"
2015-09-01,2015-09-30,1012,"gdistance"
2015-10-01,2015-10-31,1246,"gdistance"
2015-11-01,2015-11-30,1252,"gdistance"
2015-12-01,2015-12-31,739,"gdistance"
2016-01-01,2016-01-31,926,"gdistance"
2016-02-01,2016-02-29,971,"gdistance"
2016-03-01,2016-03-31,941,"gdistance"
2016-04-01,2016-04-30,695,"gdistance"
2016-05-01,2016-05-31,927,"gdistance"
2016-06-01,2016-06-30,875,"gdistance"
2016-07-01,2016-07-31,846,"gdistance"
2016-08-01,2016-08-31,820,"gdistance"
2016-09-01,2016-09-30,1188,"gdistance"
2016-10-01,2016-10-31,1187,"gdistance"
2016-11-01,2016-11-30,1237,"gdistance"
2016-12-01,2016-12-31,963,"gdistance"
2017-01-01,2017-01-31,975,"gdistance"
2017-02-01,2017-02-28,2085,"gdistance"
2017-03-01,2017-03-31,2395,"gdistance"
2017-04-01,2017-04-30,1695,"gdistance"
2017-05-01,2017-05-31,1629,"gdistance"
2017-06-01,2017-06-30,1328,"gdistance"
2017-07-01,2017-07-31,1253,"gdistance"
2017-08-01,2017-08-31,1354,"gdistance"
2017-09-01,2017-09-30,1421,"gdistance"
2017-10-01,2017-10-31,1790,"gdistance"
2017-11-01,2017-11-30,1536,"gdistance"
2017-12-01,2017-12-31,1210,"gdistance"
2018-01-01,2018-01-31,1623,"gdistance"
2018-02-01,2018-02-28,1619,"gdistance"
2018-03-01,2018-03-31,1673,"gdistance"
2018-04-01,2018-04-30,1536,"gdistance"
2018-05-01,2018-05-31,3636,"gdistance"
2018-06-01,2018-06-30,1813,"gdistance"
2018-07-01,2018-07-31,1681,"gdistance"
2018-08-01,2018-08-31,1559,"gdistance"
2018-09-01,2018-09-30,1983,"gdistance"
2018-10-01,2018-10-31,2152,"gdistance"
2018-11-01,2018-11-30,2184,"gdistance"
2018-12-01,2018-12-31,1796,"gdistance"
2019-01-01,2019-01-31,2029,"gdistance"
2019-02-01,2019-02-28,2253,"gdistance"
2019-03-01,2019-03-31,2545,"gdistance"
2019-04-01,2019-04-30,2451,"gdistance"
2019-05-01,2019-05-31,2979,"gdistance"
2019-06-01,2019-06-30,2079,"gdistance"
2019-07-01,2019-07-31,2285,"gdistance"
2019-08-01,2019-08-31,2268,"gdistance"
2019-09-01,2019-09-30,2314,"gdistance"
2019-10-01,2019-10-31,2643,"gdistance"
2019-11-01,2019-11-30,2513,"gdistance"
2019-12-01,2019-12-31,2024,"gdistance"
2020-01-01,2020-01-31,3119,"gdistance"
2020-02-01,2020-02-29,3516,"gdistance"
2020-03-01,2020-03-31,4736,"gdistance"
2020-04-01,2020-04-30,3604,"gdistance"
2020-05-01,2020-05-07,678,"gdistance"
2016-02-01,2016-02-29,93,"geoaxe"
2016-03-01,2016-03-31,443,"geoaxe"
2016-04-01,2016-04-30,998,"geoaxe"
2016-05-01,2016-05-31,1105,"geoaxe"
2016-06-01,2016-06-30,1087,"geoaxe"
2016-07-01,2016-07-31,962,"geoaxe"
2016-08-01,2016-08-31,1110,"geoaxe"
2016-09-01,2016-09-30,1196,"geoaxe"
2016-10-01,2016-10-31,1267,"geoaxe"
2016-11-01,2016-11-30,1228,"geoaxe"
2016-12-01,2016-12-31,875,"geoaxe"
2017-01-01,2017-01-31,1142,"geoaxe"
2017-02-01,2017-02-28,1091,"geoaxe"
2017-03-01,2017-03-31,1164,"geoaxe"
2017-04-01,2017-04-30,1351,"geoaxe"
2017-05-01,2017-05-31,1209,"geoaxe"
2017-06-01,2017-06-30,979,"geoaxe"
2017-07-01,2017-07-31,896,"geoaxe"
2017-08-01,2017-08-31,819,"geoaxe"
2017-09-01,2017-09-30,1018,"geoaxe"
2017-10-01,2017-10-31,1175,"geoaxe"
2017-11-01,2017-11-30,1040,"geoaxe"
2017-12-01,2017-12-31,923,"geoaxe"
2018-01-01,2018-01-31,860,"geoaxe"
2018-02-01,2018-02-28,1139,"geoaxe"
2018-03-01,2018-03-31,1268,"geoaxe"
2018-04-01,2018-04-30,1153,"geoaxe"
2018-05-01,2018-05-31,1472,"geoaxe"
2018-06-01,2018-06-30,1117,"geoaxe"
2018-07-01,2018-07-31,969,"geoaxe"
2018-08-01,2018-08-31,876,"geoaxe"
2018-09-01,2018-09-30,1475,"geoaxe"
2018-10-01,2018-10-31,1656,"geoaxe"
2018-11-01,2018-11-30,1634,"geoaxe"
2018-12-01,2018-12-31,1104,"geoaxe"
2019-01-01,2019-01-31,1473,"geoaxe"
2019-02-01,2019-02-28,1632,"geoaxe"
2019-03-01,2019-03-31,1724,"geoaxe"
2019-04-01,2019-04-30,2320,"geoaxe"
2019-05-01,2019-05-31,2376,"geoaxe"
2019-06-01,2019-06-30,1501,"geoaxe"
2019-07-01,2019-07-31,2009,"geoaxe"
2019-08-01,2019-08-31,1588,"geoaxe"
2019-09-01,2019-09-30,2037,"geoaxe"
2019-10-01,2019-10-31,2320,"geoaxe"
2019-11-01,2019-11-30,2169,"geoaxe"
2019-12-01,2019-12-31,1843,"geoaxe"
2020-01-01,2020-01-31,2495,"geoaxe"
2020-02-01,2020-02-29,2280,"geoaxe"
2020-03-01,2020-03-31,2685,"geoaxe"
2020-04-01,2020-04-30,2051,"geoaxe"
2020-05-01,2020-05-07,455,"geoaxe"
2018-02-01,2018-02-28,276,"geogrid"
2018-03-01,2018-03-31,220,"geogrid"
2018-04-01,2018-04-30,691,"geogrid"
2018-05-01,2018-05-31,478,"geogrid"
2018-06-01,2018-06-30,417,"geogrid"
2018-07-01,2018-07-31,347,"geogrid"
2018-08-01,2018-08-31,1000,"geogrid"
2018-09-01,2018-09-30,681,"geogrid"
2018-10-01,2018-10-31,623,"geogrid"
2018-11-01,2018-11-30,637,"geogrid"
2018-12-01,2018-12-31,1547,"geogrid"
2019-01-01,2019-01-31,840,"geogrid"
2019-02-01,2019-02-28,781,"geogrid"
2019-03-01,2019-03-31,774,"geogrid"
2019-04-01,2019-04-30,774,"geogrid"
2019-05-01,2019-05-31,1044,"geogrid"
2019-06-01,2019-06-30,601,"geogrid"
2019-07-01,2019-07-31,770,"geogrid"
2019-08-01,2019-08-31,652,"geogrid"
2019-09-01,2019-09-30,723,"geogrid"
2019-10-01,2019-10-31,699,"geogrid"
2019-11-01,2019-11-30,718,"geogrid"
2019-12-01,2019-12-31,651,"geogrid"
2020-01-01,2020-01-31,864,"geogrid"
2020-02-01,2020-02-29,906,"geogrid"
2020-03-01,2020-03-31,970,"geogrid"
2020-04-01,2020-04-30,1399,"geogrid"
2020-05-01,2020-05-07,375,"geogrid"
2016-11-01,2016-11-30,349,"geojson"
2016-12-01,2016-12-31,403,"geojson"
2017-01-01,2017-01-31,400,"geojson"
2017-02-01,2017-02-28,390,"geojson"
2017-03-01,2017-03-31,596,"geojson"
2017-04-01,2017-04-30,634,"geojson"
2017-05-01,2017-05-31,492,"geojson"
2017-06-01,2017-06-30,312,"geojson"
2017-07-01,2017-07-31,392,"geojson"
2017-08-01,2017-08-31,2799,"geojson"
2017-09-01,2017-09-30,5233,"geojson"
2017-10-01,2017-10-31,7235,"geojson"
2017-11-01,2017-11-30,11754,"geojson"
2017-12-01,2017-12-31,5728,"geojson"
2018-01-01,2018-01-31,6603,"geojson"
2018-02-01,2018-02-28,5954,"geojson"
2018-03-01,2018-03-31,6820,"geojson"
2018-04-01,2018-04-30,8052,"geojson"
2018-05-01,2018-05-31,7351,"geojson"
2018-06-01,2018-06-30,5772,"geojson"
2018-07-01,2018-07-31,4779,"geojson"
2018-08-01,2018-08-31,3090,"geojson"
2018-09-01,2018-09-30,4776,"geojson"
2018-10-01,2018-10-31,5375,"geojson"
2018-11-01,2018-11-30,5040,"geojson"
2018-12-01,2018-12-31,3752,"geojson"
2019-01-01,2019-01-31,7540,"geojson"
2019-02-01,2019-02-28,6986,"geojson"
2019-03-01,2019-03-31,6649,"geojson"
2019-04-01,2019-04-30,6794,"geojson"
2019-05-01,2019-05-31,7005,"geojson"
2019-06-01,2019-06-30,5581,"geojson"
2019-07-01,2019-07-31,5741,"geojson"
2019-08-01,2019-08-31,5483,"geojson"
2019-09-01,2019-09-30,5745,"geojson"
2019-10-01,2019-10-31,7175,"geojson"
2019-11-01,2019-11-30,5819,"geojson"
2019-12-01,2019-12-31,5102,"geojson"
2020-01-01,2020-01-31,6452,"geojson"
2020-02-01,2020-02-29,6542,"geojson"
2020-03-01,2020-03-31,8470,"geojson"
2020-04-01,2020-04-30,9674,"geojson"
2020-05-01,2020-05-07,1900,"geojson"
2015-04-01,2015-04-30,17,"geojsonio"
2015-05-01,2015-05-31,358,"geojsonio"
2015-06-01,2015-06-30,331,"geojsonio"
2015-07-01,2015-07-31,311,"geojsonio"
2015-08-01,2015-08-31,418,"geojsonio"
2015-09-01,2015-09-30,439,"geojsonio"
2015-10-01,2015-10-31,565,"geojsonio"
2015-11-01,2015-11-30,703,"geojsonio"
2015-12-01,2015-12-31,596,"geojsonio"
2016-01-01,2016-01-31,761,"geojsonio"
2016-02-01,2016-02-29,618,"geojsonio"
2016-03-01,2016-03-31,594,"geojsonio"
2016-04-01,2016-04-30,648,"geojsonio"
2016-05-01,2016-05-31,703,"geojsonio"
2016-06-01,2016-06-30,926,"geojsonio"
2016-07-01,2016-07-31,788,"geojsonio"
2016-08-01,2016-08-31,839,"geojsonio"
2016-09-01,2016-09-30,822,"geojsonio"
2016-10-01,2016-10-31,792,"geojsonio"
2016-11-01,2016-11-30,1050,"geojsonio"
2016-12-01,2016-12-31,1208,"geojsonio"
2017-01-01,2017-01-31,4621,"geojsonio"
2017-02-01,2017-02-28,6044,"geojsonio"
2017-03-01,2017-03-31,5334,"geojsonio"
2017-04-01,2017-04-30,4892,"geojsonio"
2017-05-01,2017-05-31,4888,"geojsonio"
2017-06-01,2017-06-30,4138,"geojsonio"
2017-07-01,2017-07-31,5158,"geojsonio"
2017-08-01,2017-08-31,6824,"geojsonio"
2017-09-01,2017-09-30,6279,"geojsonio"
2017-10-01,2017-10-31,6705,"geojsonio"
2017-11-01,2017-11-30,12640,"geojsonio"
2017-12-01,2017-12-31,5933,"geojsonio"
2018-01-01,2018-01-31,6855,"geojsonio"
2018-02-01,2018-02-28,6202,"geojsonio"
2018-03-01,2018-03-31,9362,"geojsonio"
2018-04-01,2018-04-30,12063,"geojsonio"
2018-05-01,2018-05-31,10648,"geojsonio"
2018-06-01,2018-06-30,8306,"geojsonio"
2018-07-01,2018-07-31,7202,"geojsonio"
2018-08-01,2018-08-31,5771,"geojsonio"
2018-09-01,2018-09-30,6901,"geojsonio"
2018-10-01,2018-10-31,7910,"geojsonio"
2018-11-01,2018-11-30,7287,"geojsonio"
2018-12-01,2018-12-31,6419,"geojsonio"
2019-01-01,2019-01-31,7174,"geojsonio"
2019-02-01,2019-02-28,7179,"geojsonio"
2019-03-01,2019-03-31,8521,"geojsonio"
2019-04-01,2019-04-30,10401,"geojsonio"
2019-05-01,2019-05-31,9299,"geojsonio"
2019-06-01,2019-06-30,6957,"geojsonio"
2019-07-01,2019-07-31,6573,"geojsonio"
2019-08-01,2019-08-31,5912,"geojsonio"
2019-09-01,2019-09-30,6118,"geojsonio"
2019-10-01,2019-10-31,8215,"geojsonio"
2019-11-01,2019-11-30,8091,"geojsonio"
2019-12-01,2019-12-31,6278,"geojsonio"
2020-01-01,2020-01-31,7819,"geojsonio"
2020-02-01,2020-02-29,9314,"geojsonio"
2020-03-01,2020-03-31,10515,"geojsonio"
2020-04-01,2020-04-30,13388,"geojsonio"
2020-05-01,2020-05-07,2234,"geojsonio"
2015-01-01,2015-01-31,860,"GEOmap"
2015-02-01,2015-02-28,838,"GEOmap"
2015-03-01,2015-03-31,1027,"GEOmap"
2015-04-01,2015-04-30,1107,"GEOmap"
2015-05-01,2015-05-31,1116,"GEOmap"
2015-06-01,2015-06-30,865,"GEOmap"
2015-07-01,2015-07-31,749,"GEOmap"
2015-08-01,2015-08-31,828,"GEOmap"
2015-09-01,2015-09-30,731,"GEOmap"
2015-10-01,2015-10-31,830,"GEOmap"
2015-11-01,2015-11-30,1353,"GEOmap"
2015-12-01,2015-12-31,846,"GEOmap"
2016-01-01,2016-01-31,882,"GEOmap"
2016-02-01,2016-02-29,974,"GEOmap"
2016-03-01,2016-03-31,821,"GEOmap"
2016-04-01,2016-04-30,629,"GEOmap"
2016-05-01,2016-05-31,794,"GEOmap"
2016-06-01,2016-06-30,711,"GEOmap"
2016-07-01,2016-07-31,703,"GEOmap"
2016-08-01,2016-08-31,667,"GEOmap"
2016-09-01,2016-09-30,719,"GEOmap"
2016-10-01,2016-10-31,746,"GEOmap"
2016-11-01,2016-11-30,925,"GEOmap"
2016-12-01,2016-12-31,654,"GEOmap"
2017-01-01,2017-01-31,618,"GEOmap"
2017-02-01,2017-02-28,656,"GEOmap"
2017-03-01,2017-03-31,6000,"GEOmap"
2017-04-01,2017-04-30,1322,"GEOmap"
2017-05-01,2017-05-31,938,"GEOmap"
2017-06-01,2017-06-30,868,"GEOmap"
2017-07-01,2017-07-31,851,"GEOmap"
2017-08-01,2017-08-31,760,"GEOmap"
2017-09-01,2017-09-30,856,"GEOmap"
2017-10-01,2017-10-31,897,"GEOmap"
2017-11-01,2017-11-30,813,"GEOmap"
2017-12-01,2017-12-31,585,"GEOmap"
2018-01-01,2018-01-31,2187,"GEOmap"
2018-02-01,2018-02-28,1050,"GEOmap"
2018-03-01,2018-03-31,981,"GEOmap"
2018-04-01,2018-04-30,973,"GEOmap"
2018-05-01,2018-05-31,994,"GEOmap"
2018-06-01,2018-06-30,923,"GEOmap"
2018-07-01,2018-07-31,887,"GEOmap"
2018-08-01,2018-08-31,705,"GEOmap"
2018-09-01,2018-09-30,1126,"GEOmap"
2018-10-01,2018-10-31,1203,"GEOmap"
2018-11-01,2018-11-30,1145,"GEOmap"
2018-12-01,2018-12-31,850,"GEOmap"
2019-01-01,2019-01-31,1154,"GEOmap"
2019-02-01,2019-02-28,1043,"GEOmap"
2019-03-01,2019-03-31,2186,"GEOmap"
2019-04-01,2019-04-30,1468,"GEOmap"
2019-05-01,2019-05-31,2482,"GEOmap"
2019-06-01,2019-06-30,1917,"GEOmap"
2019-07-01,2019-07-31,2111,"GEOmap"
2019-08-01,2019-08-31,1590,"GEOmap"
2019-09-01,2019-09-30,1567,"GEOmap"
2019-10-01,2019-10-31,1718,"GEOmap"
2019-11-01,2019-11-30,1530,"GEOmap"
2019-12-01,2019-12-31,1584,"GEOmap"
2020-01-01,2020-01-31,1894,"GEOmap"
2020-02-01,2020-02-29,1684,"GEOmap"
2020-03-01,2020-03-31,1551,"GEOmap"
2020-04-01,2020-04-30,1809,"GEOmap"
2020-05-01,2020-05-07,265,"GEOmap"
2015-01-01,2015-01-31,624,"geomapdata"
2015-02-01,2015-02-28,517,"geomapdata"
2015-03-01,2015-03-31,634,"geomapdata"
2015-04-01,2015-04-30,766,"geomapdata"
2015-05-01,2015-05-31,592,"geomapdata"
2015-06-01,2015-06-30,543,"geomapdata"
2015-07-01,2015-07-31,399,"geomapdata"
2015-08-01,2015-08-31,497,"geomapdata"
2015-09-01,2015-09-30,481,"geomapdata"
2015-10-01,2015-10-31,526,"geomapdata"
2015-11-01,2015-11-30,523,"geomapdata"
2015-12-01,2015-12-31,418,"geomapdata"
2016-01-01,2016-01-31,477,"geomapdata"
2016-02-01,2016-02-29,469,"geomapdata"
2016-03-01,2016-03-31,368,"geomapdata"
2016-04-01,2016-04-30,300,"geomapdata"
2016-05-01,2016-05-31,385,"geomapdata"
2016-06-01,2016-06-30,328,"geomapdata"
2016-07-01,2016-07-31,334,"geomapdata"
2016-08-01,2016-08-31,314,"geomapdata"
2016-09-01,2016-09-30,389,"geomapdata"
2016-10-01,2016-10-31,383,"geomapdata"
2016-11-01,2016-11-30,423,"geomapdata"
2016-12-01,2016-12-31,302,"geomapdata"
2017-01-01,2017-01-31,342,"geomapdata"
2017-02-01,2017-02-28,300,"geomapdata"
2017-03-01,2017-03-31,385,"geomapdata"
2017-04-01,2017-04-30,550,"geomapdata"
2017-05-01,2017-05-31,368,"geomapdata"
2017-06-01,2017-06-30,349,"geomapdata"
2017-07-01,2017-07-31,353,"geomapdata"
2017-08-01,2017-08-31,284,"geomapdata"
2017-09-01,2017-09-30,339,"geomapdata"
2017-10-01,2017-10-31,357,"geomapdata"
2017-11-01,2017-11-30,304,"geomapdata"
2017-12-01,2017-12-31,186,"geomapdata"
2018-01-01,2018-01-31,319,"geomapdata"
2018-02-01,2018-02-28,316,"geomapdata"
2018-03-01,2018-03-31,272,"geomapdata"
2018-04-01,2018-04-30,431,"geomapdata"
2018-05-01,2018-05-31,485,"geomapdata"
2018-06-01,2018-06-30,279,"geomapdata"
2018-07-01,2018-07-31,326,"geomapdata"
2018-08-01,2018-08-31,247,"geomapdata"
2018-09-01,2018-09-30,515,"geomapdata"
2018-10-01,2018-10-31,530,"geomapdata"
2018-11-01,2018-11-30,497,"geomapdata"
2018-12-01,2018-12-31,379,"geomapdata"
2019-01-01,2019-01-31,573,"geomapdata"
2019-02-01,2019-02-28,564,"geomapdata"
2019-03-01,2019-03-31,1504,"geomapdata"
2019-04-01,2019-04-30,913,"geomapdata"
2019-05-01,2019-05-31,1777,"geomapdata"
2019-06-01,2019-06-30,1433,"geomapdata"
2019-07-01,2019-07-31,1519,"geomapdata"
2019-08-01,2019-08-31,1167,"geomapdata"
2019-09-01,2019-09-30,1088,"geomapdata"
2019-10-01,2019-10-31,948,"geomapdata"
2019-11-01,2019-11-30,999,"geomapdata"
2019-12-01,2019-12-31,992,"geomapdata"
2020-01-01,2020-01-31,1435,"geomapdata"
2020-02-01,2020-02-29,1138,"geomapdata"
2020-03-01,2020-03-31,1049,"geomapdata"
2020-04-01,2020-04-30,1203,"geomapdata"
2020-05-01,2020-05-07,214,"geomapdata"
2017-05-01,2017-05-31,23,"geometa"
2017-06-01,2017-06-30,137,"geometa"
2017-07-01,2017-07-31,120,"geometa"
2017-08-01,2017-08-31,132,"geometa"
2017-09-01,2017-09-30,163,"geometa"
2017-10-01,2017-10-31,142,"geometa"
2017-11-01,2017-11-30,331,"geometa"
2017-12-01,2017-12-31,119,"geometa"
2018-01-01,2018-01-31,133,"geometa"
2018-02-01,2018-02-28,150,"geometa"
2018-03-01,2018-03-31,107,"geometa"
2018-04-01,2018-04-30,197,"geometa"
2018-05-01,2018-05-31,161,"geometa"
2018-06-01,2018-06-30,123,"geometa"
2018-07-01,2018-07-31,133,"geometa"
2018-08-01,2018-08-31,459,"geometa"
2018-09-01,2018-09-30,354,"geometa"
2018-10-01,2018-10-31,323,"geometa"
2018-11-01,2018-11-30,298,"geometa"
2018-12-01,2018-12-31,826,"geometa"
2019-01-01,2019-01-31,487,"geometa"
2019-02-01,2019-02-28,414,"geometa"
2019-03-01,2019-03-31,480,"geometa"
2019-04-01,2019-04-30,587,"geometa"
2019-05-01,2019-05-31,1479,"geometa"
2019-06-01,2019-06-30,489,"geometa"
2019-07-01,2019-07-31,642,"geometa"
2019-08-01,2019-08-31,443,"geometa"
2019-09-01,2019-09-30,1463,"geometa"
2019-10-01,2019-10-31,639,"geometa"
2019-11-01,2019-11-30,711,"geometa"
2019-12-01,2019-12-31,538,"geometa"
2020-01-01,2020-01-31,787,"geometa"
2020-02-01,2020-02-29,712,"geometa"
2020-03-01,2020-03-31,692,"geometa"
2020-04-01,2020-04-30,877,"geometa"
2020-05-01,2020-05-07,149,"geometa"
2015-01-01,2015-01-31,796,"geonames"
2015-02-01,2015-02-28,575,"geonames"
2015-03-01,2015-03-31,697,"geonames"
2015-04-01,2015-04-30,813,"geonames"
2015-05-01,2015-05-31,646,"geonames"
2015-06-01,2015-06-30,580,"geonames"
2015-07-01,2015-07-31,485,"geonames"
2015-08-01,2015-08-31,591,"geonames"
2015-09-01,2015-09-30,554,"geonames"
2015-10-01,2015-10-31,589,"geonames"
2015-11-01,2015-11-30,681,"geonames"
2015-12-01,2015-12-31,545,"geonames"
2016-01-01,2016-01-31,523,"geonames"
2016-02-01,2016-02-29,515,"geonames"
2016-03-01,2016-03-31,480,"geonames"
2016-04-01,2016-04-30,479,"geonames"
2016-05-01,2016-05-31,516,"geonames"
2016-06-01,2016-06-30,495,"geonames"
2016-07-01,2016-07-31,491,"geonames"
2016-08-01,2016-08-31,380,"geonames"
2016-09-01,2016-09-30,474,"geonames"
2016-10-01,2016-10-31,490,"geonames"
2016-11-01,2016-11-30,718,"geonames"
2016-12-01,2016-12-31,604,"geonames"
2017-01-01,2017-01-31,451,"geonames"
2017-02-01,2017-02-28,464,"geonames"
2017-03-01,2017-03-31,549,"geonames"
2017-04-01,2017-04-30,738,"geonames"
2017-05-01,2017-05-31,2824,"geonames"
2017-06-01,2017-06-30,2937,"geonames"
2017-07-01,2017-07-31,2820,"geonames"
2017-08-01,2017-08-31,2824,"geonames"
2017-09-01,2017-09-30,2801,"geonames"
2017-10-01,2017-10-31,3023,"geonames"
2017-11-01,2017-11-30,2916,"geonames"
2017-12-01,2017-12-31,2717,"geonames"
2018-01-01,2018-01-31,2795,"geonames"
2018-02-01,2018-02-28,2598,"geonames"
2018-03-01,2018-03-31,2948,"geonames"
2018-04-01,2018-04-30,3060,"geonames"
2018-05-01,2018-05-31,3283,"geonames"
2018-06-01,2018-06-30,2741,"geonames"
2018-07-01,2018-07-31,2982,"geonames"
2018-08-01,2018-08-31,2904,"geonames"
2018-09-01,2018-09-30,3337,"geonames"
2018-10-01,2018-10-31,3447,"geonames"
2018-11-01,2018-11-30,3020,"geonames"
2018-12-01,2018-12-31,3200,"geonames"
2019-01-01,2019-01-31,3276,"geonames"
2019-02-01,2019-02-28,4707,"geonames"
2019-03-01,2019-03-31,4011,"geonames"
2019-04-01,2019-04-30,3919,"geonames"
2019-05-01,2019-05-31,4274,"geonames"
2019-06-01,2019-06-30,2943,"geonames"
2019-07-01,2019-07-31,3646,"geonames"
2019-08-01,2019-08-31,3556,"geonames"
2019-09-01,2019-09-30,3904,"geonames"
2019-10-01,2019-10-31,3590,"geonames"
2019-11-01,2019-11-30,1626,"geonames"
2019-12-01,2019-12-31,1823,"geonames"
2020-01-01,2020-01-31,2686,"geonames"
2020-02-01,2020-02-29,1855,"geonames"
2020-03-01,2020-03-31,1876,"geonames"
2020-04-01,2020-04-30,1937,"geonames"
2020-05-01,2020-05-07,370,"geonames"
2018-04-01,2018-04-30,204,"geonapi"
2018-05-01,2018-05-31,129,"geonapi"
2018-06-01,2018-06-30,107,"geonapi"
2018-07-01,2018-07-31,105,"geonapi"
2018-08-01,2018-08-31,519,"geonapi"
2018-09-01,2018-09-30,283,"geonapi"
2018-10-01,2018-10-31,243,"geonapi"
2018-11-01,2018-11-30,266,"geonapi"
2018-12-01,2018-12-31,306,"geonapi"
2019-01-01,2019-01-31,354,"geonapi"
2019-02-01,2019-02-28,351,"geonapi"
2019-03-01,2019-03-31,396,"geonapi"
2019-04-01,2019-04-30,440,"geonapi"
2019-05-01,2019-05-31,921,"geonapi"
2019-06-01,2019-06-30,396,"geonapi"
2019-07-01,2019-07-31,528,"geonapi"
2019-08-01,2019-08-31,355,"geonapi"
2019-09-01,2019-09-30,431,"geonapi"
2019-10-01,2019-10-31,496,"geonapi"
2019-11-01,2019-11-30,634,"geonapi"
2019-12-01,2019-12-31,495,"geonapi"
2020-01-01,2020-01-31,885,"geonapi"
2020-02-01,2020-02-29,636,"geonapi"
2020-03-01,2020-03-31,572,"geonapi"
2020-04-01,2020-04-30,726,"geonapi"
2020-05-01,2020-05-07,121,"geonapi"
2015-01-01,2015-01-31,2762,"geoR"
2015-02-01,2015-02-28,2729,"geoR"
2015-03-01,2015-03-31,4141,"geoR"
2015-04-01,2015-04-30,5330,"geoR"
2015-05-01,2015-05-31,4085,"geoR"
2015-06-01,2015-06-30,3765,"geoR"
2015-07-01,2015-07-31,2715,"geoR"
2015-08-01,2015-08-31,2833,"geoR"
2015-09-01,2015-09-30,3254,"geoR"
2015-10-01,2015-10-31,3786,"geoR"
2015-11-01,2015-11-30,3660,"geoR"
2015-12-01,2015-12-31,2901,"geoR"
2016-01-01,2016-01-31,3055,"geoR"
2016-02-01,2016-02-29,5240,"geoR"
2016-03-01,2016-03-31,5021,"geoR"
2016-04-01,2016-04-30,3897,"geoR"
2016-05-01,2016-05-31,5925,"geoR"
2016-06-01,2016-06-30,4203,"geoR"
2016-07-01,2016-07-31,3494,"geoR"
2016-08-01,2016-08-31,3488,"geoR"
2016-09-01,2016-09-30,4397,"geoR"
2016-10-01,2016-10-31,5154,"geoR"
2016-11-01,2016-11-30,5739,"geoR"
2016-12-01,2016-12-31,3732,"geoR"
2017-01-01,2017-01-31,4776,"geoR"
2017-02-01,2017-02-28,5013,"geoR"
2017-03-01,2017-03-31,5908,"geoR"
2017-04-01,2017-04-30,6330,"geoR"
2017-05-01,2017-05-31,5382,"geoR"
2017-06-01,2017-06-30,4689,"geoR"
2017-07-01,2017-07-31,4181,"geoR"
2017-08-01,2017-08-31,3922,"geoR"
2017-09-01,2017-09-30,4769,"geoR"
2017-10-01,2017-10-31,5634,"geoR"
2017-11-01,2017-11-30,5090,"geoR"
2017-12-01,2017-12-31,3858,"geoR"
2018-01-01,2018-01-31,4309,"geoR"
2018-02-01,2018-02-28,4828,"geoR"
